"ID","Preferred Foot","Position","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Composure","Marking","StandingTackle","SlidingTackle"
200949,"Right","RM","5'9","154lbs",75,78,50,77,70,88,69,74,74,81,94,90,94,76,90,79,77,75,59,76,72,50,80,74,80,31,43,51
200888,"Right","CDM","6'2","183lbs",50,61,78,82,55,76,48,53,79,78,63,68,58,76,60,76,67,83,89,65,85,84,69,73,84,83,84,75
200724,"Right","CB","5'11","168lbs",70,32,82,80,38,55,55,37,61,78,70,79,60,79,68,54,81,78,79,28,78,81,37,53,73,75,86,85
200316,"Left","GK","6'4","198lbs",19,13,14,35,14,20,12,15,32,22,45,51,50,80,31,22,64,31,67,17,41,22,15,55,20,14,13,12
199914,"Right","RCM","5'9","163lbs",70,72,59,85,56,82,65,49,77,80,81,74,82,86,80,70,70,95,77,66,87,86,79,79,79,85,85,83
199845,"Left","CB","6'4","194lbs",25,37,80,73,39,65,62,56,77,72,65,55,33,81,35,75,68,81,83,60,73,85,20,65,85,87,87,85
199564,"Right","RB","5'10","150lbs",85,63,72,86,50,78,74,60,78,83,78,79,69,80,74,65,47,85,69,66,68,81,69,83,76,75,83,83
198329,"Left","ST","6'0","170lbs",72,78,80,78,77,82,83,67,58,82,88,91,84,80,77,83,78,78,72,76,60,31,83,74,77,44,41,40
197965,"Right","LCM","5'10","159lbs",79,76,45,83,77,80,83,76,84,82,82,73,77,81,77,75,67,86,59,78,68,70,84,85,85,66,66,52
195365,"Right","LCM","5'10","148lbs",72,63,34,84,68,86,78,75,79,84,84,71,91,84,80,69,67,88,47,73,64,75,73,82,83,65,64,59
194404,"Right","GK","6'3","185lbs",11,15,14,36,12,19,12,13,41,24,53,49,59,79,49,28,80,39,63,20,40,15,11,42,64,17,14,15
193698,"Right","GK","6'2","181lbs",14,11,16,30,11,19,12,11,25,17,47,51,45,81,43,21,73,39,69,13,32,21,10,41,52,15,18,14
193474,"Right","RDM","5'9","146lbs",60,50,69,80,32,75,33,61,72,79,76,72,80,81,80,80,87,89,70,66,84,87,67,67,80,84,89,84
192883,"Right","RM","5'10","165lbs",77,74,53,80,81,84,83,64,71,86,84,78,87,79,85,85,69,83,62,73,69,64,82,84,76,41,53,55
192638,"Left","LB","6'2","192lbs",85,68,83,84,70,79,85,86,73,83,69,76,64,84,58,84,71,90,76,77,75,79,79,69,76,79,82,79
192593,"Right","GK","6'3","185lbs",11,10,13,24,13,11,24,57,26,19,51,54,42,78,37,24,75,32,80,14,31,20,15,52,65,14,14,13
190547,"Right","RCB","6'3","176lbs",29,27,85,63,17,51,35,26,59,59,50,52,34,78,51,57,81,67,90,20,86,83,24,23,79,82,85,82
189712,"Left","CDM","6'1","176lbs",74,68,68,87,63,75,75,70,84,84,65,66,65,83,68,81,53,79,81,70,86,83,78,79,85,75,84,75
189068,"Right","ST","6'5","196lbs",38,87,94,73,85,68,61,30,37,74,49,54,32,85,32,82,51,82,92,72,70,39,89,68,81,38,45,26
188152,"Right","LCM","5'10","146lbs",74,76,54,86,63,78,77,75,82,84,75,72,86,81,80,80,64,76,38,77,43,45,79,83,75,66,52,47
186627,"Right","LS","6'2","194lbs",68,85,67,78,78,81,78,78,66,85,76,82,71,68,50,89,74,66,86,79,70,30,79,74,81,10,22,20
185221,"Left","LCB","6'2","172lbs",63,48,72,79,54,68,42,60,77,73,65,64,65,83,62,80,76,85,81,73,88,83,53,69,79,82,84,86
184942,"Right","CAM","5'8","150lbs",77,79,59,82,65,84,67,71,79,84,85,79,85,81,85,78,61,82,74,76,71,42,81,80,82,49,43,38
179944,"Right","LCB","6'2","190lbs",68,55,81,77,63,66,70,76,77,79,59,62,69,75,56,79,78,66,79,73,85,85,54,69,77,79,83,82
179783,"Right","GK","6'6","216lbs",14,11,15,25,11,15,18,11,26,24,38,47,39,83,36,24,72,32,79,9,36,23,11,42,61,10,12,10
178088,"Left","RM","5'7","139lbs",83,78,56,85,71,82,84,86,79,88,69,62,84,85,89,75,70,71,37,72,50,39,83,85,87,42,31,21
178086,"Left","GK","6'3","203lbs",12,11,23,34,15,12,11,12,43,15,56,54,55,77,51,25,71,32,77,12,41,20,11,42,63,20,14,18
178005,"Left","GK","6'3","185lbs",12,12,11,31,17,20,10,16,30,23,53,57,61,80,54,38,79,45,77,11,39,22,13,64,66,14,13,11
177683,"Right","GK","6'0","174lbs",13,13,10,40,8,15,12,13,31,25,48,54,55,80,58,23,73,45,68,12,38,21,15,58,57,9,19,12
177610,"Right","CDM","6'4","190lbs",60,43,87,77,58,60,46,45,74,74,49,53,53,83,48,76,85,74,84,62,90,87,51,75,80,85,86,86
177457,"Right","RB","6'1","179lbs",69,59,78,79,57,72,49,47,74,75,66,67,65,83,63,74,77,86,76,71,79,86,69,76,83,88,86,82
176266,"Right","LDM","5'10","172lbs",63,62,72,82,59,77,74,47,81,78,67,67,78,82,80,77,82,80,67,66,80,87,66,81,86,82,82,78
163705,"Right","GK","6'1","181lbs",14,13,13,37,13,15,13,12,28,17,53,43,52,80,36,24,74,31,61,11,37,23,11,55,64,13,15,13
162895,"Right","CM","5'10","170lbs",85,72,74,90,81,79,78,81,89,85,56,54,62,81,75,77,63,56,61,70,45,50,72,91,92,64,59,58
162240,"Left","CM","6'1","181lbs",65,66,70,86,73,89,65,55,80,89,72,72,79,83,76,81,75,70,89,70,79,82,70,80,90,75,82,70
156616,"Right","LM","5'7","159lbs",80,74,41,83,79,84,83,81,74,87,78,78,84,83,90,75,34,58,60,71,51,33,77,84,85,31,25,26
104389,"Right","GK","6'3","181lbs",18,13,16,34,16,11,10,14,34,23,40,46,35,76,45,21,59,31,70,18,34,19,15,37,55,12,11,13
53302,"Right","RDM","6'0","183lbs",57,50,81,81,74,64,62,71,80,77,63,67,64,80,72,81,77,74,81,72,84,87,55,71,87,90,82,80
24630,"Right","GK","6'2","203lbs",11,14,13,19,11,10,11,11,22,23,50,63,50,82,60,24,73,34,72,15,32,22,13,65,64,20,22,24
236583,"Right","GK","6'5","179lbs",11,16,14,28,19,12,10,14,17,19,35,37,39,78,27,21,36,20,68,17,22,13,14,25,39,12,10,14
235243,"Right","RCB","6'2","196lbs",57,53,81,75,40,65,48,55,72,73,62,72,56,77,59,79,80,74,87,64,79,79,44,63,77,84,84,79
231866,"Right","CM","6'3","181lbs",63,64,75,83,59,77,65,54,80,82,70,66,69,79,72,70,69,86,75,76,63,80,75,83,78,71,80,74
230658,"Right","LCM","5'7","161lbs",70,72,58,85,63,82,68,60,80,83,68,70,79,81,86,76,83,78,62,74,73,75,77,82,84,65,76,70
230621,"Right","GK","6'5","198lbs",12,12,12,34,8,28,12,14,24,28,46,54,64,74,38,24,72,34,72,18,30,26,14,50,68,20,14,16
230258,"Right","RCM","5'9","154lbs",61,53,70,82,57,77,54,57,78,76,80,81,72,80,80,60,43,93,68,59,75,82,58,77,81,83,86,80
230225,"Right","RCB","5'11","181lbs",40,56,83,67,63,60,72,58,58,64,68,74,61,78,63,74,91,76,79,61,86,82,58,50,70,77,85,84
230168,"Right","GK","6'3","187lbs",10,8,11,18,8,9,9,18,16,21,41,42,34,82,41,21,67,29,79,7,34,23,27,71,67,20,17,13
227055,"Right","RM","5'8","159lbs",81,66,51,78,74,85,82,60,55,83,95,94,94,83,92,72,65,87,48,69,60,43,82,79,85,54,46,36
224411,"Right","LM","5'10","150lbs",76,75,60,77,71,86,76,70,68,81,89,90,85,80,78,81,65,81,62,77,67,50,77,77,80,24,34,30
223959,"Right","LCM","5'6","141lbs",74,50,55,83,65,78,66,76,77,81,81,74,83,79,93,78,52,85,66,74,85,87,65,74,78,84,84,75
222737,"Left","RW","5'8","163lbs",79,75,57,82,71,85,77,81,73,85,87,82,92,80,84,85,58,74,64,85,53,26,79,83,78,21,28,17
221087,"Left","GK","6'2","170lbs",24,19,15,38,17,18,23,21,41,16,45,52,40,74,57,21,68,42,52,18,39,16,20,62,62,19,20,11
220814,"Left","LB","6'0","168lbs",78,42,83,80,38,65,53,28,63,79,80,84,70,80,67,62,83,82,76,47,86,81,57,61,76,76,83,86
220440,"Left","LCB","6'1","179lbs",36,23,78,78,24,60,25,27,69,76,72,73,62,79,60,58,79,73,80,35,80,82,47,60,74,85,82,81
216354,"Right","LCM","5'10","161lbs",75,86,69,79,84,87,79,74,53,86,78,72,82,81,82,82,69,76,68,80,73,21,84,66,79,35,20,26
216267,"Left","LB","5'10","141lbs",86,57,63,76,32,76,74,30,68,78,81,86,78,81,74,67,59,89,66,60,78,80,66,74,73,80,81,78
216194,"Right","RCM","5'11","176lbs",55,51,46,86,52,66,61,57,81,81,53,35,67,72,72,74,65,88,75,58,88,82,60,76,71,72,81,77
212404,"Left","RM","6'1","170lbs",82,70,50,82,74,86,82,80,72,87,83,83,85,80,79,82,49,80,63,82,52,66,78,80,83,65,46,42
212194,"Right","LM","6'1","185lbs",77,78,42,82,66,87,72,59,69,85,78,84,82,80,78,80,63,73,69,78,42,29,78,83,69,38,20,24
211320,"Right","CB","6'3","185lbs",40,33,80,65,35,64,45,25,59,65,56,67,59,78,53,58,81,67,79,39,72,86,28,50,70,87,86,82
210617,"Left","RM","6'0","148lbs",81,77,43,80,58,85,78,75,77,83,85,86,83,82,78,78,63,55,50,73,48,50,81,81,71,45,43,25
210514,"Right","RB","6'0","163lbs",85,58,64,78,62,84,83,69,75,83,91,91,78,82,74,80,73,89,66,66,73,77,78,74,77,79,79,79
210413,"Left","LCB","6'2","172lbs",36,30,76,70,28,65,36,24,69,69,63,69,60,78,53,64,78,75,81,46,84,85,31,40,76,88,85,81
209989,"Right","CDM","6'1","170lbs",58,63,68,85,53,78,62,58,79,81,73,76,72,77,53,79,84,87,81,75,76,79,60,73,75,80,83,80
209297,"Left","CM","5'7","141lbs",67,74,55,85,70,79,70,72,80,86,77,79,84,82,87,76,83,87,61,76,73,80,69,76,82,76,78,69
208830,"Right","ST","5'10","163lbs",64,85,69,65,82,76,60,57,48,76,89,91,75,88,76,85,76,86,67,67,92,49,85,72,82,56,52,51
208596,"Right","LS","5'11","159lbs",42,88,84,68,80,78,64,56,42,75,78,79,79,76,75,81,83,83,84,67,83,31,85,61,75,55,23,32
208448,"Right","LM","5'10","163lbs",84,70,45,85,67,82,81,77,69,87,76,70,81,82,82,73,53,74,62,74,62,43,75,83,77,35,26,17
207494,"Right","CAM","5'9","137lbs",74,78,64,78,70,83,80,63,66,83,84,82,86,83,86,80,63,87,53,80,73,53,86,82,84,65,50,44
207471,"Left","LCM","6'1","181lbs",73,74,68,84,81,86,79,68,78,87,58,62,69,78,39,76,44,61,79,84,78,54,77,84,80,46,40,37
205678,"Right","RM","5'8","139lbs",80,80,45,78,74,82,74,60,69,82,90,89,93,80,88,79,69,84,58,77,47,49,80,73,78,55,40,40
205452,"Right","CB","6'3","187lbs",68,27,80,75,34,59,35,56,72,69,67,78,59,82,50,70,73,60,82,41,88,80,33,57,72,82,85,82
203551,"Right","RB","5'8","148lbs",77,70,72,77,87,78,73,79,75,79,86,84,87,80,82,82,74,90,67,82,79,78,82,76,79,76,79,78
203263,"Right","LCB","6'4","220lbs",44,43,87,77,41,70,38,46,72,76,39,53,52,79,58,68,74,68,89,45,84,78,60,60,79,81,84,81
202371,"Right","RM","6'3","198lbs",83,76,75,82,79,75,74,56,74,82,74,81,63,80,49,77,72,92,85,78,73,76,80,71,78,77,82,80
201956,"Right","CB","6'5","187lbs",57,38,88,73,26,64,33,58,71,70,62,62,60,79,37,77,47,69,88,55,84,83,48,62,78,78,90,78
201455,"Left","CM","6'2","176lbs",65,69,75,81,59,78,62,56,79,82,69,76,76,84,67,86,83,85,91,80,86,84,78,78,82,79,83,82
201400,"Left","CAM","5'9","157lbs",72,73,55,86,76,87,75,61,76,84,71,70,80,79,80,79,73,67,66,82,44,70,77,81,80,68,74,66
201305,"Right","LCB","6'2","174lbs",67,42,81,74,48,60,57,46,69,69,71,74,69,80,67,61,83,72,82,50,82,82,51,65,71,82,83,83
201153,"Right","ST","6'2","187lbs",73,80,86,78,80,83,76,44,51,82,76,86,66,79,60,80,84,68,78,72,56,24,85,76,76,37,14,20
199987,"Right","GK","6'1","183lbs",17,10,12,47,19,12,10,10,33,32,54,50,48,78,50,35,71,40,67,15,25,25,11,60,61,18,12,11
199451,"Right","RS","5'7","150lbs",74,84,74,78,78,84,80,76,66,83,87,83,91,83,87,79,81,69,60,69,55,44,87,79,84,34,33,26
198951,"Right","ST","6'0","161lbs",74,84,71,75,80,80,78,54,66,82,88,88,80,81,72,84,79,79,76,74,72,39,85,73,80,32,29,21
198950,"Left","RCM","5'9","154lbs",86,78,61,83,64,86,84,74,77,84,75,76,80,77,81,76,40,72,58,77,46,50,79,84,74,57,49,46
198717,"Right","LS","5'11","146lbs",81,77,47,75,61,90,57,51,65,87,89,92,88,77,82,78,57,76,75,68,73,23,78,77,81,22,29,28
198706,"Right","CF","6'0","163lbs",76,80,49,88,76,86,86,81,87,88,77,72,79,83,74,77,54,73,67,77,29,28,81,87,72,44,25,18
198164,"Right","LF","5'7","141lbs",75,78,41,84,65,84,80,76,78,82,86,76,89,81,92,70,88,79,67,79,56,73,72,84,80,56,68,55
198141,"Right","CB","6'0","161lbs",55,55,82,79,43,70,66,45,78,80,75,72,72,82,71,66,89,67,71,62,80,86,61,75,76,77,83,80
197655,"Right","RCB","6'5","203lbs",17,42,80,72,39,64,39,19,70,62,46,64,32,75,30,50,54,81,94,30,83,80,49,50,74,84,85,85
195093,"Right","ST","6'2","205lbs",54,84,84,78,80,79,68,71,50,80,62,65,65,81,43,84,72,73,90,77,65,35,87,68,75,40,32,30
193525,"Right","RB","6'2","176lbs",76,56,76,78,52,77,66,39,74,79,79,85,79,80,61,71,84,87,75,58,77,78,76,73,76,83,82,84
193469,"Left","LCB","6'1","172lbs",54,37,77,74,39,53,67,46,70,71,55,59,56,78,58,59,78,72,87,38,82,83,39,56,72,81,84,85
193283,"Left","LCM","6'0","174lbs",67,72,83,79,66,73,71,68,77,77,76,78,73,81,74,78,91,90,79,74,84,85,75,77,81,80,82,81
192984,"Left","GK","6'6","190lbs",15,15,14,35,13,14,20,13,37,23,44,46,50,81,43,21,58,44,72,18,33,16,15,42,40,11,19,17
192318,"Right","CM","5'9","165lbs",78,75,51,87,86,84,81,72,82,90,74,64,86,84,85,68,58,73,68,66,58,65,81,86,85,63,53,57
192227,"Right","RCB","6'0","181lbs",53,58,81,77,51,53,55,47,69,70,58,65,63,82,67,66,83,68,78,52,82,82,50,55,73,80,82,82
191180,"Right","CAM","6'2","172lbs",77,73,61,86,78,87,83,69,83,86,69,69,79,78,63,78,49,62,64,76,65,69,78,87,80,45,59,51
189505,"Right","RW","5'7","143lbs",78,78,55,80,70,84,81,57,71,85,79,74,82,81,80,77,66,70,47,79,56,49,82,77,77,49,32,31
189125,"Right","CM","5'11","165lbs",82,70,70,84,78,83,78,78,80,85,75,77,77,82,77,84,69,84,66,86,68,72,78,82,82,74,72,68
189117,"Right","GK","6'2","187lbs",15,8,17,37,13,12,13,12,24,23,44,54,49,79,52,22,74,36,74,14,35,18,10,50,58,11,13,16
188803,"Right","LM","5'8","141lbs",73,76,56,77,82,87,52,73,75,85,93,91,90,79,83,83,62,79,62,83,56,49,74,79,74,38,53,40
187936,"Right","CDM","6'5","165lbs",59,64,79,79,55,72,73,42,77,81,44,55,36,81,31,79,75,86,92,66,87,84,70,77,85,81,80,76
187754,"Left","RM","5'9","152lbs",76,79,53,81,68,87,82,72,73,88,85,82,92,77,84,77,68,78,62,78,58,51,77,82,84,45,49,42
186561,"Right","CAM","6'0","168lbs",75,74,58,84,79,81,70,66,80,82,64,69,73,81,74,81,66,89,67,74,73,69,84,79,81,66,70,67
186345,"Right","RB","5'10","159lbs",91,48,73,79,54,75,87,83,78,80,76,75,74,81,74,75,73,88,65,70,70,79,75,80,73,77,82,79
185103,"Left","LB","6'2","183lbs",91,55,80,77,64,79,85,86,77,76,73,70,63,84,58,91,80,84,77,83,85,81,75,77,88,81,82,81
184484,"Right","CAM","6'1","181lbs",86,77,60,84,75,80,87,86,80,85,58,55,68,78,63,83,68,86,68,86,57,55,79,86,84,57,57,55
184431,"Right","CF","5'4","134lbs",72,80,34,80,75,86,90,93,76,86,88,80,94,80,91,80,34,77,42,81,75,26,82,81,82,23,29,28
184200,"Right","LS","6'4","183lbs",80,78,74,78,79,84,79,72,74,85,79,83,70,78,66,84,67,78,84,75,84,44,83,77,81,43,48,39
184144,"Left","CAM","5'8","146lbs",80,71,54,81,81,84,88,72,75,83,84,79,87,82,81,72,81,69,46,73,57,40,77,82,80,35,42,43
183711,"Right","RCM","6'0","176lbs",81,67,65,84,72,73,80,74,84,80,67,66,70,80,70,77,79,91,72,71,77,80,75,83,78,77,79,76
183574,"Left","ST","5'11","168lbs",81,83,63,84,80,82,80,69,80,85,69,67,74,85,76,81,65,71,72,79,63,41,85,83,86,57,38,34
183498,"Right","RDM","6'0","165lbs",70,70,75,80,76,75,67,55,83,79,68,69,67,82,71,87,77,88,77,86,80,80,82,78,78,78,80,82
183376,"Right","CDM","6'0","176lbs",50,49,73,78,53,68,43,57,74,72,52,55,57,78,58,73,73,90,78,62,91,85,50,63,75,82,84,77
183280,"Right","RCB","6'3","198lbs",36,45,77,66,45,56,43,55,68,68,52,67,54,75,54,77,76,84,91,58,83,83,24,44,77,81,83,79
181786,"Right","LCB","6'4","185lbs",68,44,83,70,38,65,69,60,72,73,49,65,57,77,46,64,81,80,86,50,81,77,45,60,78,79,83,82
181291,"Right","CAM","5'9","152lbs",67,70,72,84,73,84,76,70,76,84,77,76,80,82,81,76,80,85,72,71,64,76,79,78,82,74,75,65
179847,"Right","LCB","6'5","187lbs",44,41,89,64,35,48,46,37,62,72,36,43,29,84,32,63,41,74,91,26,84,85,32,47,86,85,85,78
178509,"Left","ST","6'4","203lbs",64,83,90,79,82,70,70,65,58,83,43,50,57,83,54,85,84,62,88,74,76,42,83,76,78,37,37,20
173521,"Left","CB","6'2","170lbs",49,43,83,76,34,54,39,37,67,67,67,69,58,78,56,65,91,78,77,42,82,82,30,48,72,85,84,80
171897,"Left","CM","5'7","148lbs",73,60,55,85,69,80,78,81,83,84,74,73,81,82,88,74,74,84,57,72,72,73,70,83,76,75,75,73
170481,"Right","RCB","6'2","198lbs",62,58,80,69,49,60,55,74,72,73,34,36,54,76,34,80,76,62,88,64,77,83,42,63,78,82,83,81
168530,"Right","LCB","6'4","192lbs",46,38,85,68,27,52,30,35,53,60,50,63,35,77,34,58,77,68,89,37,83,82,30,49,71,85,84,78
168435,"Right","GK","6'4","176lbs",13,10,11,23,12,15,11,11,28,18,50,51,52,75,55,20,68,34,66,14,34,20,10,55,62,14,11,13
168354,"Left","GK","6'5","198lbs",12,17,13,36,13,18,14,16,37,22,30,33,35,74,32,21,66,29,58,18,18,10,10,60,64,27,10,12
165229,"Right","CB","6'1","165lbs",52,32,80,76,35,62,22,49,69,66,64,66,65,76,61,54,78,62,75,47,86,84,41,56,75,80,84,83
163489,"Right","GK","6'2","181lbs",10,10,10,31,19,10,15,15,27,23,48,34,57,75,40,24,80,31,51,19,11,15,10,46,63,10,17,19
158963,"Right","CDM","5'10","139lbs",74,50,54,86,78,80,71,76,82,84,65,65,76,80,78,77,62,75,65,75,83,82,50,80,80,80,78,74
146530,"Right","RB","5'8","150lbs",85,61,72,81,68,84,80,74,79,86,77,79,84,77,87,86,80,74,55,78,78,79,74,78,80,72,79,82
113422,"Right","ST","5'9","152lbs",71,86,67,76,79,83,83,80,67,85,72,67,71,83,73,81,67,70,66,79,67,29,86,75,83,30,28,38
106231,"Right","ST","6'0","172lbs",54,83,92,72,80,76,61,54,52,82,64,66,50,85,55,82,90,60,82,78,82,23,87,73,87,58,44,49
48940,"Left","GK","6'5","198lbs",19,12,19,35,17,12,13,19,33,22,35,38,46,77,34,21,50,32,63,11,17,23,13,53,63,12,13,12
5479,"Left","GK","6'1","185lbs",13,12,25,21,14,25,25,13,22,23,59,57,62,77,46,28,77,43,70,13,23,22,16,65,70,24,11,13
231677,"Right","LW","6'1","154lbs",75,78,71,75,72,83,77,78,65,80,90,93,88,79,77,87,68,79,71,77,70,42,81,74,73,32,40,33
230271,"Left","CAM","5'7","139lbs",73,72,44,79,67,82,56,75,80,82,86,78,89,80,88,67,44,67,48,75,41,31,82,80,77,29,13,23
229906,"Left","LM","5'10","174lbs",77,75,57,75,75,86,77,73,66,82,94,90,86,80,84,79,86,76,59,77,58,21,80,77,75,45,27,18
229237,"Right","LCB","6'2","187lbs",51,36,75,78,40,67,42,27,76,75,72,86,69,81,66,58,78,76,84,45,75,79,33,66,76,82,84,80
228702,"Right","LDM","5'11","154lbs",75,52,64,87,64,86,74,61,82,88,74,76,84,83,78,68,76,74,69,55,62,78,63,85,86,69,73,70
227928,"Right","RB","5'10","148lbs",74,50,58,73,42,80,61,30,65,78,91,92,88,82,83,74,80,91,62,60,77,80,72,62,75,75,78,79
226456,"Right","CAM","5'10","148lbs",74,77,50,84,70,81,63,60,80,81,71,66,79,76,76,75,59,77,67,80,69,74,77,86,71,72,74,73
226271,"Left","LM","6'2","154lbs",72,79,67,80,65,81,74,59,80,83,69,67,73,79,66,75,46,73,69,82,66,77,80,82,77,70,78,75
225508,"Right","CB","6'1","170lbs",51,33,79,70,42,60,46,43,56,65,68,79,65,74,62,55,85,72,85,48,87,81,47,54,70,80,82,83
222509,"Right","LCM","5'10","154lbs",74,68,41,83,62,85,73,63,80,85,73,67,82,80,79,64,52,75,62,71,76,76,76,83,80,62,75,74
221992,"Right","LS","5'9","154lbs",75,77,60,74,75,84,72,65,67,80,94,93,91,77,76,76,75,80,59,76,64,45,77,75,77,45,35,29
216475,"Right","LS","5'11","154lbs",79,80,54,75,64,87,82,72,68,83,88,88,78,75,80,76,62,82,60,80,58,59,77,75,83,63,54,45
216451,"Right","LDM","5'7","161lbs",72,69,60,86,47,78,81,81,84,84,75,70,82,75,88,78,69,75,63,76,73,74,73,83,83,69,73,65
216352,"Right","LDM","5'11","150lbs",72,69,62,83,65,81,79,74,83,83,69,70,74,77,74,80,68,84,66,81,79,81,69,80,78,75,77,75
216201,"Right","LW","6'1","174lbs",78,77,70,79,68,82,49,53,66,81,92,94,80,78,55,85,86,75,85,78,66,21,76,75,71,52,38,31
214997,"Right","RM","5'7","150lbs",74,82,67,73,79,87,82,65,65,87,87,82,87,82,83,80,50,74,63,83,41,48,82,78,74,58,53,44
213661,"Right","LCB","6'2","179lbs",49,36,80,77,25,68,32,22,72,74,66,70,61,80,61,31,72,69,73,20,73,82,32,62,77,80,86,84
212814,"Right","CAM","5'10","161lbs",77,64,55,83,69,83,74,67,78,83,73,69,81,73,77,76,64,79,68,72,60,72,77,81,82,57,70,62
212151,"Right","GK","6'4","172lbs",18,18,11,26,11,14,14,12,22,15,41,46,31,74,47,18,49,23,56,14,20,24,18,49,61,20,18,12
210864,"Right","RB","6'0","154lbs",78,47,66,77,40,75,40,30,70,77,79,82,76,79,69,68,69,87,69,43,79,80,63,59,76,80,81,80
210406,"Right","RCM","5'11","165lbs",77,65,52,82,70,84,80,65,79,85,82,84,79,76,76,76,54,72,54,80,56,75,77,82,75,69,72,71
210243,"Right","RB","5'9","154lbs",81,61,64,80,56,83,78,45,78,79,88,87,82,81,77,67,74,84,60,62,75,79,75,75,81,76,80,75
210035,"Left","LB","5'7","152lbs",83,50,65,79,58,83,85,82,78,82,85,83,85,79,86,78,64,83,63,72,68,80,75,60,77,73,78,79
209889,"Left","LM","5'7","157lbs",85,75,52,84,78,83,84,82,75,84,82,68,88,83,86,79,63,72,49,82,69,84,77,79,75,67,70,77
208135,"Right","RDM","6'0","168lbs",68,73,66,82,68,78,41,42,74,80,63,70,60,74,69,84,72,93,81,75,78,82,73,76,74,79,83,75
207877,"Right","LS","5'7","152lbs",53,84,77,68,73,75,68,57,55,78,89,92,91,79,90,79,86,72,73,65,66,20,84,58,75,20,20,15
207664,"Right","LS","5'11","170lbs",60,84,75,68,78,80,69,58,55,80,73,75,73,80,77,80,74,66,74,60,58,34,90,68,78,40,16,14
206467,"Right","LW","5'11","174lbs",78,82,73,76,81,78,78,74,68,79,78,77,79,81,78,83,75,82,77,81,63,39,83,78,76,29,40,30
205923,"Left","LB","6'0","168lbs",83,58,69,79,48,76,72,48,70,79,76,74,70,78,68,65,73,85,69,52,76,79,71,75,74,78,83,82
205362,"Left","LCB","6'2","183lbs",46,30,78,73,32,43,72,68,69,65,65,77,65,80,59,44,81,62,78,22,78,78,30,55,80,83,83,87
205175,"Left","CF","6'1","172lbs",58,88,78,63,76,74,71,74,62,78,69,74,68,75,63,85,62,73,78,82,67,36,81,60,72,35,34,32
204923,"Right","LM","5'10","170lbs",70,79,56,79,78,79,74,63,67,81,83,77,75,85,79,86,75,84,76,81,70,55,81,79,75,58,55,51
204884,"Left","LB","6'1","187lbs",87,33,65,80,31,80,80,34,69,79,77,86,68,80,70,79,71,81,81,65,75,79,77,76,79,78,79,81
204024,"Right","CDM","6'3","168lbs",61,45,58,80,49,71,54,51,72,81,52,52,66,85,54,53,51,93,69,40,78,81,70,73,78,80,80,76
203486,"Right","RW","5'9","152lbs",77,69,38,81,80,85,83,79,72,83,86,77,91,81,83,78,63,77,62,77,57,41,81,80,76,30,47,35
202857,"Right","RM","6'0","179lbs",76,72,48,78,72,87,70,58,58,83,90,91,86,81,78,85,75,73,68,77,59,38,76,76,77,31,30,33
201454,"Left","LB","6'0","176lbs",85,54,70,79,52,79,77,68,74,80,71,82,72,79,62,80,73,88,68,69,74,76,69,69,75,79,81,80
200726,"Left","GK","6'1","172lbs",13,11,10,17,10,11,20,19,21,23,44,40,36,78,25,18,62,34,55,10,23,24,10,41,63,17,11,12
200647,"Left","CAM","6'3","174lbs",78,78,58,82,80,83,77,84,74,87,67,70,70,80,56,87,33,64,74,87,58,46,80,82,80,53,32,26
200610,"Left","ST","5'10","187lbs",78,81,67,81,77,79,79,76,67,81,78,77,73,82,84,85,78,88,82,81,78,45,81,81,80,22,50,33
200454,"Right","ST","5'9","159lbs",53,85,77,76,84,78,78,63,51,81,82,80,83,84,84,80,75,65,64,68,59,26,86,65,82,50,21,26
199715,"Right","LM","6'1","174lbs",78,77,65,79,75,84,76,62,80,83,78,77,74,80,63,77,70,80,81,73,61,25,80,78,70,68,21,23
199503,"Left","LDM","6'1","181lbs",71,49,62,85,50,70,73,77,85,80,47,49,49,77,61,88,32,80,75,80,92,71,77,81,74,68,72,68
199434,"Left","LAM","5'11","168lbs",83,74,63,81,73,85,83,76,77,86,69,68,82,78,80,69,64,69,62,65,56,31,75,85,82,46,34,26
199042,"Right","LDM","5'7","154lbs",78,64,53,84,68,75,75,76,83,82,76,65,80,76,85,80,61,87,63,75,80,74,75,81,76,74,71,72
196889,"Left","RW","5'7","134lbs",82,67,42,82,74,84,84,84,76,86,88,86,92,78,90,81,51,75,48,77,48,36,76,82,78,55,48,60
195086,"Right","RCB","6'2","185lbs",59,33,80,69,42,63,26,18,66,67,54,55,50,75,41,63,81,68,82,34,87,81,21,56,70,77,83,85
193532,"Right","RCB","5'7","143lbs",50,31,68,79,58,63,35,45,78,71,72,70,78,80,92,65,89,84,83,59,89,84,58,72,78,80,84,79
193348,"Left","CAM","5'7","159lbs",78,71,45,81,76,86,88,84,80,84,84,77,84,80,91,87,52,75,73,84,61,55,74,81,82,35,49,48
193165,"Right","RM","5'8","137lbs",73,76,67,76,75,91,85,67,68,84,87,79,90,82,87,66,72,74,39,67,45,45,80,77,85,52,40,31
